game_id,season.x,week,home_team,away_team,home_score,away_score,home_off_epa_total,home_off_epa_avg,home_off_success_rate,home_off_pass_epa_total,home_off_pass_epa_avg,home_off_pass_success_rate,home_off_rush_epa_total,home_off_rush_epa_avg,home_off_rush_success_rate,home_total_plays,home_pass_plays,home_rush_plays,home_def_epa_allowed_total,home_def_epa_allowed_avg,home_def_success_rate_allowed,home_def_pass_epa_allowed_total,home_def_pass_epa_allowed_avg,home_def_pass_success_rate_allowed,home_def_rush_epa_allowed_total,home_def_rush_epa_allowed_avg,home_def_rush_success_rate_allowed,away_off_epa_total,away_off_epa_avg,away_off_success_rate,away_off_pass_epa_total,away_off_pass_epa_avg,away_off_pass_success_rate,away_off_rush_epa_total,away_off_rush_epa_avg,away_off_rush_success_rate,away_total_plays,away_pass_plays,away_rush_plays,away_def_epa_allowed_total,away_def_epa_allowed_avg,away_def_success_rate_allowed,away_def_pass_epa_allowed_total,away_def_pass_epa_allowed_avg,away_def_pass_success_rate_allowed,away_def_rush_epa_allowed_total,away_def_rush_epa_allowed_avg,away_def_rush_success_rate_allowed,home_epa_trend,home_def_trend,away_epa_trend,away_def_trend,season.y,era,home_team_name,away_team_name,home_team_id,away_team_id,true_home,bye,mnf,mini,point_diff,spread_line,days_since_last_game_home_team,days_since_last_game_away_team
NA,2020,1,CIN,LAC,13,16,-14.646462017858916,-0.1683501381363094,0.4137931034482759,-8.631984378568664,-0.20074382275741076,0.4186046511627907,-7.11962781031616,-0.2966511587631734,0.41666666666666663,87,43,24,-9.734789647117772,-0.10581293094693237,0.358695652173913,0.5356372565263983,0.014476682608821562,0.4054054054054054,-6.53071194571103,-0.18140866515863982,0.33333333333333337,-9.734789647117772,-0.10581293094693237,0.358695652173913,0.5356372565263983,0.014476682608821562,0.4054054054054054,-6.53071194571103,-0.18140866515863982,0.33333333333333337,92,37,36,-14.646462017858916,-0.1683501381363094,0.4137931034482759,-8.631984378568664,-0.20074382275741076,0.4186046511627907,-7.11962781031616,-0.2966511587631734,0.41666666666666663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,1,NO,TB,34,23,-4.726204684869387,-0.05370687141897027,0.375,5.466469036915676,0.15184636213654668,0.38888888888888895,-14.106739058275707,-0.4550560986540551,0.25806451612903225,88,36,31,-16.064543068303028,-0.18050048391351708,0.39325842696629215,-2.505696954858073,-0.05568215455240159,0.4444444444444444,0.34637084550922737,0.0138548338203691,0.48,-16.064543068303028,-0.18050048391351708,0.39325842696629215,-2.505696954858073,-0.05568215455240159,0.4444444444444444,0.34637084550922737,0.0138548338203691,0.48,89,45,25,-4.726204684869387,-0.05370687141897027,0.375,5.466469036915676,0.15184636213654668,0.38888888888888895,-14.106739058275707,-0.4550560986540551,0.25806451612903225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,1,SF,ARI,20,24,-3.4257501474047127,-0.04449026165460664,0.4805194805194805,3.6408429274137184,0.09581165598457157,0.4736842105263158,-3.6561717272852547,-0.15234048863688554,0.5,77,38,24,2.138816276639553,0.021388162766395356,0.44999999999999996,10.415268239545256,0.2042209458734366,0.49019607843137253,-3.3743490974011365,-0.12051246776432628,0.42857142857142855,2.138816276639553,0.021388162766395356,0.44999999999999996,10.415268239545256,0.2042209458734366,0.49019607843137253,-3.3743490974011365,-0.12051246776432628,0.42857142857142855,100,51,28,-3.4257501474047127,-0.04449026165460664,0.4805194805194805,3.6408429274137184,0.09581165598457157,0.4736842105263158,-3.6561717272852547,-0.15234048863688554,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,1,LA,DAL,20,17,-2.819109229890863,-0.03167538460551529,0.4382022471910113,4.034373214240196,0.11526780612114843,0.4571428571428572,-0.5262633208886465,-0.014223332996990478,0.4054054054054054,89,35,37,-7.20074078923394,-0.08182659987765854,0.4318181818181818,-2.6714193868865506,-0.055654570560136396,0.47916666666666663,0.5331472118268721,0.02221446715945302,0.41666666666666663,-7.20074078923394,-0.08182659987765854,0.4318181818181818,-2.6714193868865506,-0.055654570560136396,0.47916666666666663,0.5331472118268721,0.02221446715945302,0.41666666666666663,88,48,24,-2.819109229890863,-0.03167538460551529,0.4382022471910113,4.034373214240196,0.11526780612114843,0.4571428571428572,-0.5262633208886465,-0.014223332996990478,0.4054054054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,1,NYG,PIT,16,26,-2.681283719575082,-0.03154451434794208,0.3764705882352941,3.0822687944696865,0.06043664302881736,0.47058823529411764,-10.012689364783,-0.6257930852989375,0.1875,85,51,16,9.902674471684584,0.1253503097681593,0.3924050632911392,15.394767602153673,0.4398505029186764,0.5142857142857142,-3.764676362334285,-0.13445272722622442,0.25,9.902674471684584,0.1253503097681593,0.3924050632911392,15.394767602153673,0.4398505029186764,0.5142857142857142,-3.764676362334285,-0.13445272722622442,0.25,79,35,28,-2.681283719575082,-0.03154451434794208,0.3764705882352941,3.0822687944696865,0.06043664302881736,0.47058823529411764,-10.012689364783,-0.6257930852989375,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,1,DEN,TEN,14,16,-2.7419956035144675,-0.039171365764492413,0.42857142857142855,-6.0754655592900235,-0.17869016350853015,0.4411764705882353,1.068582236795919,0.04274328947183676,0.36,70,34,25,0.5831715425894548,0.00583171542589456,0.5,15.443396436750808,0.32173742576564185,0.625,-2.5146079198166262,-0.0762002399944432,0.4242424242424242,0.5831715425894548,0.00583171542589456,0.5,15.443396436750808,0.32173742576564185,0.625,-2.5146079198166262,-0.0762002399944432,0.4242424242424242,100,48,33,-2.7419956035144675,-0.039171365764492413,0.42857142857142855,-6.0754655592900235,-0.17869016350853015,0.4411764705882353,1.068582236795919,0.04274328947183676,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,CLE,CIN,35,30,18.42499472589673,0.25239718802598266,0.4931506849315068,12.604773306375137,0.5251988877656307,0.5833333333333333,6.651424556854181,0.20785701740169316,0.5,73,24,32,13.380786494630009,0.12389617124657412,0.5092592592592593,17.128484858158288,0.24124626560786333,0.5070422535211268,-8.951289513497613,-0.44756447567488067,0.35,13.380786494630009,0.12389617124657412,0.5092592592592593,17.128484858158288,0.24124626560786333,0.5070422535211268,-8.951289513497613,-0.44756447567488067,0.35,108,71,20,18.42499472589673,0.25239718802598266,0.4931506849315068,12.604773306375137,0.5251988877656307,0.5833333333333333,6.651424556854181,0.20785701740169316,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,CHI,NYG,17,13,-5.316337555965973,-0.0690433448826749,0.4025974025974026,3.2886557510676484,0.0996562348808378,0.5151515151515151,-5.7204243741580285,-0.1787632616924384,0.25,77,33,32,-7.154204913661864,-0.09172057581617787,0.4871794871794871,-7.593945952982697,-0.15820720735380622,0.5416666666666667,0.9117826245492324,0.06078550830328213,0.4666666666666667,-7.154204913661864,-0.09172057581617787,0.4871794871794871,-7.593945952982697,-0.15820720735380622,0.5416666666666667,0.9117826245492324,0.06078550830328213,0.4666666666666667,78,48,15,-5.316337555965973,-0.0690433448826749,0.4025974025974026,3.2886557510676484,0.0996562348808378,0.5151515151515151,-5.7204243741580285,-0.1787632616924384,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,DAL,ATL,40,39,3.719591619049503,0.03646658450048557,0.5294117647058825,8.986823043612189,0.17621221654141545,0.5882352941176471,-4.511633827510988,-0.14098855710971833,0.4375,102,51,32,7.333263076933097,0.07560065027766083,0.4329896907216495,14.703807918859734,0.32675128708577195,0.4666666666666666,-4.2625756386551075,-0.14208585462183695,0.4,7.333263076933097,0.07560065027766083,0.4329896907216495,14.703807918859734,0.32675128708577195,0.4666666666666666,-4.2625756386551075,-0.14208585462183695,0.4,97,45,30,3.719591619049503,0.03646658450048557,0.5294117647058825,8.986823043612189,0.17621221654141545,0.5882352941176471,-4.511633827510988,-0.14098855710971833,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,GB,DET,42,21,24.01842357444045,0.26986992780270164,0.5280898876404494,15.18980276067223,0.3894821220685187,0.5128205128205128,11.128685475720093,0.347771421116253,0.53125,89,39,32,0.3200278266319927,0.004102920854256259,0.4487179487179487,-5.06611686074757,-0.133318864756515,0.4736842105263158,4.551024871121626,0.21671547005341082,0.47619047619047616,0.3200278266319927,0.004102920854256259,0.4487179487179487,-5.06611686074757,-0.133318864756515,0.4736842105263158,4.551024871121626,0.21671547005341082,0.47619047619047616,78,38,21,24.01842357444045,0.26986992780270164,0.5280898876404494,15.18980276067223,0.3894821220685187,0.5128205128205128,11.128685475720093,0.347771421116253,0.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,IND,MIN,28,11,3.738740597339966,0.042485688606136024,0.5113636363636364,6.124842219000693,0.20416140730002313,0.5333333333333333,-2.2428999847705544,-0.056072499619263964,0.475,88,30,40,-14.60807539657969,-0.21803097606835348,0.3582089552238805,-9.037019743815533,-0.28240686699423534,0.3125,-1.5976706752988976,-0.07607955596661421,0.42857142857142855,-14.60807539657969,-0.21803097606835348,0.3582089552238805,-9.037019743815533,-0.28240686699423534,0.3125,-1.5976706752988976,-0.07607955596661421,0.42857142857142855,67,32,21,3.738740597339966,0.042485688606136024,0.5113636363636364,6.124842219000693,0.20416140730002313,0.5333333333333333,-2.2428999847705544,-0.056072499619263964,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,MIA,BUF,28,31,14.540134712603777,0.1530540496063556,0.4842105263157895,8.067839425857056,0.15222338539352934,0.5094339622641508,2.1199302012682892,0.10094905720325187,0.47619047619047616,95,53,21,21.545047772002675,0.27980581522081394,0.45454545454545453,23.03409056316344,0.5906177067477806,0.5641025641025641,-0.46198410872602835,-0.02309920543630141,0.35,21.545047772002675,0.27980581522081394,0.45454545454545453,23.03409056316344,0.5906177067477806,0.5641025641025641,-0.46198410872602835,-0.02309920543630141,0.35,77,39,20,14.540134712603777,0.1530540496063556,0.4842105263157895,8.067839425857056,0.15222338539352934,0.5094339622641508,2.1199302012682892,0.10094905720325187,0.47619047619047616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,NYJ,SF,13,31,-9.705784211414915,-0.12132230264268648,0.3875,1.468969727327245,0.039701884522357914,0.43243243243243246,-10.898643943716058,-0.40365347939689106,0.33333333333333337,80,37,27,12.489591643274565,0.16433673214834954,0.43421052631578955,8.35319970187334,0.261037490683542,0.53125,2.8117125870194286,0.10413750322294181,0.25925925925925924,12.489591643274565,0.16433673214834954,0.43421052631578955,8.35319970187334,0.261037490683542,0.53125,2.8117125870194286,0.10413750322294181,0.25925925925925924,76,32,27,-9.705784211414915,-0.12132230264268648,0.3875,1.468969727327245,0.039701884522357914,0.43243243243243246,-10.898643943716058,-0.40365347939689106,0.33333333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,PHI,LA,19,37,-0.2677285546372197,-0.003113122728339836,0.4883720930232558,-7.889210203548873,-0.17531578230108608,0.4222222222222222,2.57188408313971,0.0989186185822964,0.6153846153846154,86,45,26,24.50507671454664,0.29172710374460287,0.5238095238095238,19.83095116922658,0.6197172240383306,0.625,6.990929865831276,0.20561558428915522,0.5,24.50507671454664,0.29172710374460287,0.5238095238095238,19.83095116922658,0.6197172240383306,0.625,6.990929865831276,0.20561558428915522,0.5,84,32,34,-0.2677285546372197,-0.003113122728339836,0.4883720930232558,-7.889210203548873,-0.17531578230108608,0.4222222222222222,2.57188408313971,0.0989186185822964,0.6153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,PIT,DEN,26,21,-9.446799115028846,-0.11381685680757646,0.40963855421686746,1.1079273030045442,0.026379221500108123,0.45238095238095244,-8.494457968552746,-0.4044979985025117,0.33333333333333337,83,42,21,-10.692302310925957,-0.11497099259060181,0.3870967741935483,-5.363546426734551,-0.10119898918367083,0.4150943396226416,-2.3882582379155792,-0.09553032951662316,0.36000000000000004,-10.692302310925957,-0.11497099259060181,0.3870967741935483,-5.363546426734551,-0.10119898918367083,0.4150943396226416,-2.3882582379155792,-0.09553032951662316,0.36000000000000004,93,53,25,-9.446799115028846,-0.11381685680757646,0.40963855421686746,1.1079273030045442,0.026379221500108123,0.45238095238095244,-8.494457968552746,-0.4044979985025117,0.33333333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,TB,CAR,31,17,5.154290736014758,0.06872387648019669,0.4533333333333333,6.119188658429461,0.16103128048498577,0.4473684210526316,-2.9358576816593995,-0.12764598615910455,0.391304347826087,75,38,23,-9.003179957186902,-0.10003533285763197,0.44444444444444436,-6.56612574658534,-0.13400256625684362,0.5306122448979591,-2.658893199142767,-0.10635572796571076,0.31999999999999995,-9.003179957186902,-0.10003533285763197,0.44444444444444436,-6.56612574658534,-0.13400256625684362,0.5306122448979591,-2.658893199142767,-0.10635572796571076,0.31999999999999995,90,49,25,5.154290736014758,0.06872387648019669,0.4533333333333333,6.119188658429461,0.16103128048498577,0.4473684210526316,-2.9358576816593995,-0.12764598615910455,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,TEN,JAX,33,30,18.816118485994906,0.2267002227228301,0.54216867469879515,22.736754362037765,0.7578918120679253,0.7333333333333333,-3.820650839305017,-0.12735502797683393,0.43333333333333335,83,30,30,17.574279156828773,0.1931239467783381,0.5164835164835165,14.674131367697392,0.29348262735394776,0.62,5.253339228453115,0.21013356913812456,0.44000000000000006,17.574279156828773,0.1931239467783381,0.5164835164835165,14.674131367697392,0.29348262735394776,0.62,5.253339228453115,0.21013356913812456,0.44000000000000006,91,50,25,18.816118485994906,0.2267002227228301,0.54216867469879515,22.736754362037765,0.7578918120679253,0.7333333333333333,-3.820650839305017,-0.12735502797683393,0.43333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,ARI,WAS,30,15,9.897459969728715,0.10309854135134078,0.41666666666666663,1.6020829665124374,0.03482789057635727,0.4347826086956522,3.219958490502232,0.10386962872587842,0.32258064516129037,96,46,31,-6.266523248835932,-0.07642101522970617,0.41463414634146345,-5.3263048938723125,-0.12681678318743575,0.45238095238095233,2.310944742508698,0.09628936427119578,0.5,-6.266523248835932,-0.07642101522970617,0.41463414634146345,-5.3263048938723125,-0.12681678318743575,0.45238095238095233,2.310944742508698,0.09628936427119578,0.5,82,42,24,9.897459969728715,0.10309854135134078,0.41666666666666663,1.6020829665124374,0.03482789057635727,0.4347826086956522,3.219958490502232,0.10386962872587842,0.32258064516129037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,HOU,BAL,16,33,-11.361161244008379,-0.1494889637369524,0.3947368421052631,-7.67889340754308,-0.1669324653813712,0.4782608695652174,-3.1302657363703474,-0.2608554780308623,0.25,76,46,12,11.983186708577906,0.1479405766491099,0.46913580246913583,5.0773234945233,0.16378462885559025,0.4838709677419355,7.975647462800783,0.25727895041292853,0.4193548387096774,11.983186708577906,0.1479405766491099,0.46913580246913583,5.0773234945233,0.16378462885559025,0.4838709677419355,7.975647462800783,0.25727895041292853,0.4193548387096774,81,31,31,-11.361161244008379,-0.1494889637369524,0.3947368421052631,-7.67889340754308,-0.1669324653813712,0.4782608695652174,-3.1302657363703474,-0.2608554780308623,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,LAC,KC,20,23,0.851752286955481,0.008780951411912116,0.47422680412371127,4.058297102175059,0.09898285615061121,0.5365853658536586,0.7262025037198327,0.017712256188288634,0.46341463414634154,97,41,41,6.523346611223522,0.06795152720024496,0.3854166666666667,8.246964443509293,0.13519613841818523,0.4754098360655738,-0.7798985175322741,-0.04874365734576713,0.25,6.523346611223522,0.06795152720024496,0.3854166666666667,8.246964443509293,0.13519613841818523,0.4754098360655738,-0.7798985175322741,-0.04874365734576713,0.25,96,61,16,0.851752286955481,0.008780951411912116,0.47422680412371127,4.058297102175059,0.09898285615061121,0.5365853658536586,0.7262025037198327,0.017712256188288634,0.46341463414634154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2020,2,SEA,NE,35,30,13.340563995460734,0.16469832093161405,0.54320987654321,13.13143052632222,0.3549035277384385,0.6756756756756757,-0.9460808509029448,-0.036387725034728646,0.4230769230769231,81,37,26,9.939159041854406,0.1142432073776368,0.47126436781609193,22.92359973561019,0.47757499449187896,0.5833333333333333,-9.051628546541789,-0.39354906724094746,0.30434782608695654,9.939159041854406,0.1142432073776368,0.47126436781609193,22.92359973561019,0.47757499449187896,0.5833333333333333,-9.051628546541789,-0.39354906724094746,0.30434782608695654,87,48,23,13.340563995460734,0.16469832093161405,0.54320987654321,13.13143052632222,0.3549035277384385,0.6756756756756757,-0.9460808509029448,-0.036387725034728646,0.4230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
